sampleID,Tregmem_STAT1_Unstim,Treg_ERK_Unstim,Treg_pSTAT6_Unstim,gdT_p38_Unstim,CD56dimCD16pos-NK_ERK_Unstim,gdT_STAT5_Unstim,Tregmem_STAT5_Unstim,CD56dimCD16pos-NK_STAT1_Unstim,Treg_IkB_Unstim,CD56dimCD16pos-NK_STAT5_Unstim,CD56brightCD16neg-NK_pSTAT6_Unstim,Th17_NFkB_Unstim,Treg_MAPKAPK2_Unstim,Treg_CREB_Unstim,Th17_MAPKAPK2_Unstim,CD56brightCD16neg-NK_NFkB_Unstim,Granulocytes_IkB_Unstim,CD56dimCD16pos-NK_STAT3_Unstim,Tregmem_CREB_Unstim,Th17_IkB_Unstim,Th17_pSTAT6_Unstim,Th17_p38_Unstim,Treg_p38_Unstim,CD56brightCD16neg-NK_STAT1_Unstim,Th2_pSTAT6_Unstim,CD4Tcm_pSTAT6_Unstim,CD56dimCD16pos-NK_p38_Unstim,Treg_STAT3_Unstim,CD56brightCD16neg-NK_STAT3_Unstim,Th2_MAPKAPK2_Unstim,Treg_STAT5_Unstim,CD56dimCD16pos-NK_CREB_Unstim,Tregmem_p38_Unstim,Th17_STAT5_Unstim,Th2_S6_Unstim,Th2_ERK_Unstim,CD56brightCD16neg-NK_STAT5_Unstim,ncMC_STAT3_Unstim,Th2_NFkB_Unstim,Granulocytes_STAT3_Unstim,Baso +++_pSTAT6_Unstim,Eosino_Frequency_Unstim,CD56dimCD16pos-NK_pSTAT6_Unstim,Granulocytes_pSTAT6_Unstim,Tregnaive_STAT1_Unstim,CD56brightCD16neg-NK_S6_Unstim,CD56brightCD16neg-NK_p38_Unstim,ncMC_p38_Unstim,Tregmem_ERK_Unstim,CD56brightCD16neg-NK_IkB_Unstim,Th17_CREB_Unstim,Tregmem_STAT3_Unstim,Treg_S6_Unstim,gdT_ERK_Unstim,Baso +++_IkB_Unstim,Th17_ERK_Unstim,Baso +++_NFkB_Unstim,Bcells_NFkB_Unstim,gdT_STAT3_Unstim,Tregmem_IkB_Unstim,Th17_S6_Unstim,gdT_CREB_Unstim,gdT_STAT1_Unstim,CD4Tem_pSTAT6_Unstim,Tregmem_S6_Unstim,ncMC_ERK_Unstim,Th17_STAT3_Unstim,CD8Tem_S6_Unstim,CD56dimCD16pos-NK_NFkB_Unstim,Granulocytes_p38_Unstim,Th17_STAT1_Unstim,CD56dimCD16pos-NK_S6_Unstim,Treg_STAT1_Unstim,Eosino_MAPKAPK2_Unstim,Eosino_NFkB_Unstim,ncMC_NFkB_Unstim,ncMC_MAPKAPK2_Unstim,Tregmem_MAPKAPK2_Unstim,CD8Tem_MAPKAPK2_Unstim,CD56brightCD16neg-NK_ERK_Unstim,ncMC_S6_Unstim,CD56dimCD16pos-NK_MAPKAPK2_Unstim,CD56brightCD16neg-NK_MAPKAPK2_Unstim,Baso +++_ERK_Unstim,Baso +++_Frequency_Unstim,Baso +++_p38_Unstim,Th2_IkB_Unstim,CD8Tem_IkB_Unstim,ncMC_IkB_Unstim,ncMC_STAT1_Unstim,CD4Tcm_STAT1_Unstim,ncMC_pSTAT6_Unstim,Tregmem_pSTAT6_Unstim,CD8Tcm_pSTAT6_Unstim,Eosino_IkB_Unstim,CD8Tem_NFkB_Unstim,CD4Tem_ERK_Unstim,Eosino_ERK_Unstim,NK-Tcells_Frequency_Unstim,CD4Tem_STAT3_Unstim,Baso +++_S6_Unstim,CD56brightCD16neg-NK_CREB_Unstim,CD56dimCD16pos-NK_IkB_Unstim,Baso +++_MAPKAPK2_Unstim,CD4Tem_CREB_Unstim,CD8Tem_ERK_Unstim,Baso +++_STAT3_Unstim,CD8Tcm_NFkB_Unstim,Th17_Frequency_Unstim,ncMC_CREB_Unstim,gdT_S6_Unstim,Th1naive_pSTAT6_Unstim,CD4Tcm_CREB_Unstim,Th1naive_S6_Unstim,CD4Tcm_MAPKAPK2_Unstim,Granulocytes_ERK_Unstim,intMC_STAT3_Unstim,ncMC_STAT5_Unstim,Treg_NFkB_Unstim,CD8Tem_Frequency_Unstim,Th2_p38_Unstim,intMC_MAPKAPK2_Unstim,CD4Tcm_STAT5_Unstim,intMC_STAT5_Unstim,Th2_STAT3_Unstim,Th1naive_MAPKAPK2_Unstim,CD8Tem_CREB_Unstim,intMC_NFkB_Unstim,Bcells_MAPKAPK2_Unstim,CD4Tem_S6_Unstim,CD8Tcm_IkB_Unstim,CD8Tnaive_Frequency_Unstim,Bcells_Frequency_Unstim,intMC_pSTAT6_Unstim,intMC_S6_Unstim,Bcells_IkB_Unstim,Th2_Frequency_Unstim,NK-Tcells_NFkB_Unstim,Baso_STAT3_Unstim,Baso +++_STAT1_Unstim,Th1_ERK_Unstim,NK-Tcells_pSTAT6_Unstim,pDC_STAT3_Unstim,CD8Tem_p38_Unstim,Th2_CREB_Unstim,pDC_CREB_Unstim,CD8Trm_Frequency_Unstim,Treg_Frequency_Unstim,intMC_p38_Unstim,Baso +++_STAT5_Unstim,NK-Tcells_MAPKAPK2_Unstim,intMC_ERK_Unstim,intMC_IkB_Unstim,Tregnaive_Frequency_Unstim,CD4Tcm_IkB_Unstim,gdT_pSTAT6_Unstim,CD4Tcm_NFkB_Unstim,CD4Tcm_ERK_Unstim,Th2_STAT1_Unstim,CD4Tcm_S6_Unstim,Tregnaive_STAT5_Unstim,Bcells_p38_Unstim,Baso_STAT1_Unstim,pDC_pSTAT6_Unstim,intMC_CREB_Unstim,Th1naive_p38_Unstim,CD4Trm_Frequency_Unstim,Baso_CREB_Unstim,pDC_NFkB_Unstim,CD8Tem_STAT3_Unstim,Th1mem_Frequency_Unstim,Th1naive_ERK_Unstim,Th1naive_STAT3_Unstim,Bcells_STAT1_Unstim,Th1_IkB_Unstim,Th1naive_Frequency_Unstim,gdT_NFkB_Unstim,Baso_STAT5_Unstim,CD8Tcm_STAT1_Unstim,Th1naive_IkB_Unstim,gdT_IkB_Unstim,Bcells_STAT3_Unstim,mDC_ERK_Unstim,Th1naive_STAT1_Unstim,MDSC_Frequency_Unstim,CD4Tcm_STAT3_Unstim,Tregmem_Frequency_Unstim,Tregnaive_p38_Unstim,intMC_STAT1_Unstim,Th1naive_STAT5_Unstim,mDC_pSTAT6_Unstim,pDC_S6_Unstim,Th2_STAT5_Unstim,Bcells_ERK_Unstim,pDC_p38_Unstim,CD4Tem_STAT1_Unstim,CD8Tcm_Frequency_Unstim,Granulocytes_STAT1_Unstim,gdT_MAPKAPK2_Unstim,Eosino_pSTAT6_Unstim,pDC_STAT5_Unstim,Th1_Frequency_Unstim,Granulocytes_CREB_Unstim,Bcells_CREB_Unstim,Baso +++_CREB_Unstim,Eosino_STAT3_Unstim,Tregnaive_pSTAT6_Unstim,CD4Tnaive_Frequency_Unstim,Th1naive_NFkB_Unstim,mDC_NFkB_Unstim,CD4Tcm_p38_Unstim,MDSC_pSTAT6_Unstim,CD4Trm_MAPKAPK2_Unstim,mDC_S6_Unstim,pDC_ERK_Unstim,pDC_MAPKAPK2_Unstim,CD4Tcm_Frequency_Unstim,Tregnaive_CREB_Unstim,Tregnaive_IkB_Unstim,CD8Tcm_ERK_Unstim,Granulocytes_Frequency_Unstim,Th1mem_ERK_Unstim,Baso_S6_Unstim,Th1mem_pSTAT6_Unstim,Th1naive_CREB_Unstim,Th1mem_S6_Unstim,Bcells_S6_Unstim,mDC_IkB_Unstim,CD8Tcm_MAPKAPK2_Unstim,mDC_STAT1_Unstim,pDC_IkB_Unstim,Eosino_CREB_Unstim,Th1mem_IkB_Unstim,Tregnaive_STAT3_Unstim,CD56brightCD16neg-NK_Frequency_Unstim,CD8Tnaive_NFkB_Unstim,Tregnaive_MAPKAPK2_Unstim,CD4Tem_NFkB_Unstim,Eosino_S6_Unstim,Eosino_p38_Unstim,CD8Tnaive_CREB_Unstim,Th1mem_STAT1_Unstim,Tregnaive_ERK_Unstim,CD8Tnaive_STAT1_Unstim,Tregmem_NFkB_Unstim,Bcells_STAT5_Unstim,Granulocytes_NFkB_Unstim,pDC_STAT1_Unstim,Eosino_STAT1_Unstim,NK-Tcells_IkB_Unstim,gdT_Frequency_Unstim,Eosino_STAT5_Unstim,pDC_Frequency_Unstim,CD8Trm_p38_Unstim,CD4Tem_Frequency_Unstim,CD8Tem_STAT5_Unstim,intMC_Frequency_Unstim,NK-Tcells_ERK_Unstim,CD8Tnaive_ERK_Unstim,mDC_STAT3_Unstim,ncMC_Frequency_Unstim,CD4Tem_MAPKAPK2_Unstim,NK-Tcells_S6_Unstim,CD8Tcm_STAT3_Unstim,Th1mem_p38_Unstim,CD8Tem_STAT1_Unstim,NK-Tcells_p38_Unstim,CD56dimCD16pos-NK_Frequency_Unstim,CD4Trm_pSTAT6_Unstim,mDC_MAPKAPK2_Unstim,CD8Tem_pSTAT6_Unstim,Baso_p38_Unstim,Baso_NFkB_Unstim,CD4Tem_IkB_Unstim,Th1mem_STAT5_Unstim,NK-Tcells_STAT1_Unstim,mDC_STAT5_Unstim,Th1_NFkB_Unstim,Th1mem_NFkB_Unstim,Th1_S6_Unstim,Baso_MAPKAPK2_Unstim,NK-Tcells_STAT3_Unstim,mDC_Frequency_Unstim,CD8Tnaive_IkB_Unstim,CD4Tem_STAT5_Unstim,Th1mem_MAPKAPK2_Unstim,CD4Trm_IkB_Unstim,NK-Tcells_CREB_Unstim,Th1mem_CREB_Unstim,CD8Tcm_S6_Unstim,NK-Tcells_STAT5_Unstim,CD8Tcm_p38_Unstim,Th1mem_STAT3_Unstim,CD8Trm_IkB_Unstim,mDC_CREB_Unstim,CD8Tcm_STAT5_Unstim,CD8Trm_ERK_Unstim,cMC_CREB_Unstim,cMC_IkB_Unstim,Th1_STAT3_Unstim,mDC_p38_Unstim,CD4Tem_p38_Unstim,Baso_IkB_Unstim,cMC_Frequency_Unstim,Th1_pSTAT6_Unstim,Th1_CREB_Unstim,Tregnaive_S6_Unstim,Th1_STAT1_Unstim,Th1_p38_Unstim,CD8Trm_S6_Unstim,Baso_Frequency_Unstim,CD8Trm_NFkB_Unstim,Granulocytes_MAPKAPK2_Unstim,CD4Trm_S6_Unstim,CD8Trm_pSTAT6_Unstim,Bcells_pSTAT6_Unstim,cMC_MAPKAPK2_Unstim,Th1_MAPKAPK2_Unstim,CD8Tcm_CREB_Unstim,CD4Tnaive_p38_Unstim,cMC_pSTAT6_Unstim,Granulocytes_STAT5_Unstim,MDSC_NFkB_Unstim,CD4Trm_STAT1_Unstim,CD8Trm_STAT1_Unstim,CD8Tnaive_pSTAT6_Unstim,CD8Tnaive_STAT5_Unstim,Baso_ERK_Unstim,Baso_pSTAT6_Unstim,CD8Trm_CREB_Unstim,Granulocytes_S6_Unstim,CD4Trm_p38_Unstim,Tregnaive_NFkB_Unstim,Th1_STAT5_Unstim,CD8Tnaive_MAPKAPK2_Unstim,CD8Trm_STAT5_Unstim,CD4Trm_ERK_Unstim,CD8Trm_MAPKAPK2_Unstim,MDSC_CREB_Unstim,CD4Trm_STAT3_Unstim,MDSC_p38_Unstim,CD8Trm_STAT3_Unstim,CD4Trm_CREB_Unstim,MDSC_S6_Unstim,CD4Tnaive_pSTAT6_Unstim,MDSC_ERK_Unstim,CD4Trm_NFkB_Unstim,cMC_ERK_Unstim,CD8Tnaive_p38_Unstim,MDSC_STAT3_Unstim,CD4Tnaive_STAT1_Unstim,MDSC_IkB_Unstim,MDSC_STAT5_Unstim,cMC_NFkB_Unstim,CD4Trm_STAT5_Unstim,cMC_STAT1_Unstim,CD4Tnaive_MAPKAPK2_Unstim,CD8Tnaive_S6_Unstim,CD4Tnaive_CREB_Unstim,MDSC_STAT1_Unstim,CD4Tnaive_IkB_Unstim,MDSC_MAPKAPK2_Unstim,CD4Tnaive_STAT3_Unstim,CD4Tnaive_ERK_Unstim,CD8Tnaive_STAT3_Unstim,cMC_S6_Unstim,cMC_p38_Unstim,cMC_STAT3_Unstim,CD4Tnaive_NFkB_Unstim,CD4Tnaive_S6_Unstim,cMC_STAT5_Unstim,CD4Tnaive_STAT5_Unstim
1,0.0,-0.04154547,0.054038527,0.0,0.0,0.0,0.344516551,0.0,-0.182576206,0.0,0.0,-0.260323618,-0.06635657,-0.034775275,-0.075244753,-0.522551989,-0.163705613,0.0,-0.032963409,-0.216560067,-0.116381282,-0.003726857,-0.001316826,0.0,-0.056106215,-0.092630868,0.0,0.088968003,0.0,-0.083981801,0.337661322,-0.068637297,0.0,-0.081297829,-0.039639287,-0.078081292,-0.005832515,0.022435363,-0.30638949,0.060992954,0.0,-0.024121754,0.0,0.0,0.0,-0.046849626,0.0,-0.078837611,-0.045785226,-0.156286818,-0.089654959,0.086123991,-0.038052037,-0.039901713,-0.162186333,-0.066612891,-0.312442267,-0.273303238,0.0,-0.174926233,-0.044324714,-0.09449781,0.0,-0.119077904,-0.043240132,-0.016966652,0.168977827,-0.047059494,-0.455579896,0.0,0.0,-0.035153043,0.0,-0.068931318,-0.256612357,-0.294313017,-0.194720291,-0.062104664,-0.062814808,-0.006513441,-0.056505265,-0.097683294,-0.109701782,0.0,-0.139051939,-0.044100419,-0.267532779,-0.118643501,-0.111525616,0.0,0.0,0.0,0.05379496,-0.072875105,-0.238139412,-0.296612835,-0.066619163,-0.06338432,-0.587463055,0.060253342,-0.053536612,-0.032317594,-0.129628164,-0.025038568,-0.083525356,-0.061257191,0.0,-0.309522311,-0.524038668,-0.148876388,-0.056598813,-0.094854627,-0.06681499,-0.063767728,-0.06870646,-0.02987873,0.321586257,-0.028300824,-0.266219759,-0.28320333,-0.02123116,-0.157790333,-0.055247594,-0.008527166,0.227413812,-0.16529885,-0.063599766,-0.336230603,-0.074652455,-0.046898924,-0.193089009,-0.253603229,-1.378902725,0.0,-0.112739173,-0.110399028,-0.04885888,-0.429378251,0.0,0.0,-0.060750355,-0.085100636,0.075331806,0.0,-0.130139169,-0.113705369,-0.918852322,-0.574803518,-0.126217228,0.185873451,-0.09944713,-0.049691146,-0.195839952,-0.131675294,-0.214418763,-0.048617072,-0.251748805,-0.065816474,0.0,-0.04700389,0.284700909,-0.025203626,0.0,0.0,-0.251213699,-0.040388994,-0.224323879,-0.185537401,-0.220432768,0.0,-0.003613768,-0.107791741,0.672648469,0.0,-0.218150456,-0.001798339,-0.302856964,0.200651274,0.0,-0.273520646,-0.126882386,0.0,0.0,0.0,1.744922863,0.270711291,-0.442944306,-0.008361565,0.0,0.109617497,0.0,-0.050041656,-0.051735029,0.0,-0.060162454,0.0,-0.086270623,0.0,-0.044017844,-0.078134204,0.059416076,-0.006204113,-0.114885476,-0.015844428,-0.190408562,0.218680766,0.043153565,-0.86356087,-0.288575639,-0.091869705,-0.001231739,0.0,-0.064500132,-0.106479132,-0.01787468,-0.09206058,0.13874004,-0.043088811,-0.243165568,-0.046783973,4.77154796,-0.021916072,-0.06003127,-0.101516288,-0.111662418,-0.005474532,-0.037087349,-0.181130108,-0.064557229,0.0,-0.048091772,-0.112040958,-0.132099896,0.103879498,-0.096286285,-0.274670817,-0.090907674,-0.266445404,-0.050151141,-0.030482644,-0.041008234,0.0,-0.016408281,0.0,-0.277250214,0.0,-0.233568495,0.0,0.0,-0.162625845,-0.091975197,-0.042392778,0.121494241,0.0,0.073278164,-0.033690031,0.26110705,-0.07996542,-0.047020769,0.941478855,-0.192510136,-0.069012304,-0.040064086,0.0,-0.053272637,0.0,0.0,-2.675306934,-0.09428773,-0.085939707,-0.047203336,-0.041473943,-0.317105239,-0.192430872,0.051389733,0.0,0.021679664,-0.272781117,-0.270615706,-0.040717494,-0.029818713,0.0,0.64731189,-0.184049058,-0.075076682,-0.138487429,-0.166697645,-0.059843951,-0.222528847,-0.047277195,-0.045088151,0.0,0.974478659,-0.117283121,-0.190399292,-0.064248611,-0.046771416,-0.232536735,-0.241081949,0.842182673,-0.060599843,0.0,-0.155167228,7.04432377,-0.102772207,-0.159834211,-0.017316047,0.0,-0.049785677,-0.038158203,-0.207921258,-0.37141262,-0.035315949,-0.057713265,-0.037771715,0.0,-0.1296499,-0.176688224,-0.080201188,0.0,0.0,-0.012810089,-0.183795826,0.0,0.0,-0.048335554,-0.056043498,0.0,0.0,-0.058196358,-0.170947969,0.0,-0.208407984,0.067685161,-0.078680876,0.0,-0.11473581,-0.072003633,-0.216006494,0.0,-0.098295479,0.0,-0.067805428,-0.145120085,-0.080708981,-0.032996052,-0.385842213,-0.046403182,0.0,0.967013056,0.0,-0.163517998,0.01318806,-0.242812148,-0.038272365,0.0,-0.077438568,-0.032044435,-0.034203277,0.0,-0.211304162,-0.075568824,0.300293987,-0.057578846,0.039482191,-0.128898247,-0.103459594,0.772526676,-0.244341079,-0.042275009,0.003363001,-0.079414192
3,0.0,-0.106767405,-0.113227057,-0.006753556,-0.026291195,-0.005030294,-0.000510244,0.0,-0.270803803,-0.004534031,0.0,-0.415199417,-0.131158997,-0.078456747,-0.137664474,-0.616186315,-0.134042918,0.0,-0.074732902,-0.288700622,-0.112973869,-0.039575728,-0.048949583,0.0,-0.149491751,-0.117238681,0.0,0.310652685,0.0,-0.178213307,0.001318614,-0.076470507,-0.053643772,-0.076652818,-0.041224716,-0.058874809,-0.029446872,0.086871483,-0.406810146,0.274881647,0.0,-0.244399444,0.0,0.0,0.0,-0.044575752,-0.007199648,-0.119676412,-0.126333085,-0.201678353,-0.083496993,0.296439147,-0.072146241,-0.08580066,-0.130543278,-0.083886343,-0.276269679,-0.350481237,0.0,-0.274560772,-0.091727325,-0.105759976,0.0,-0.093637583,-0.073519609,-0.063415049,0.199228918,-0.074411875,-0.535226354,0.0,0.0,-0.069321001,0.0,-0.173783185,-0.383707271,-0.425137018,-0.251214746,-0.129263329,-0.10215249,-0.053155111,-0.175238477,-0.182247198,-0.210005629,0.0,-0.165989712,0.0,-0.372388901,-0.232482861,-0.178692799,0.0,0.0,0.0,-0.129557189,-0.091848911,-0.355000551,-0.456984805,-0.07909848,-0.07510371,-0.887599442,0.0,-0.108918758,-0.161529715,-0.211629629,0.012702654,-0.076059657,-0.048188305,0.0,-0.465666094,-1.186688259,-0.214032771,-0.100923954,-0.172501888,-0.108459384,-0.172966129,-0.14512133,-0.026213095,1.016037259,-0.039699381,-0.426919384,0.180168066,-0.060887873,-0.20896661,-0.033979536,-0.018796019,0.524619596,-0.478546489,-0.080311751,-0.471032924,-0.181407075,-0.082633738,-0.224875466,-0.582303615,-0.657521746,0.0,-0.172169079,-0.202764362,-0.229608651,-0.545430253,0.0,0.0,-0.124731695,-0.122590653,0.397870662,-0.009797064,-0.13241821,-0.104567214,1.110408345,-1.134574198,-0.099407581,-0.102049883,-0.170501095,-0.078750328,-0.309940399,-0.266824572,-0.30040951,-0.057456292,-0.365520565,-0.09763988,0.0,-0.072502025,0.005382572,-0.095915027,0.0,0.0,-0.318042854,-0.041191055,0.358814565,-0.169917708,-0.456973983,0.0,-0.051592353,-0.090860053,0.209953561,0.0,-0.340999468,-0.027415645,-0.525400098,-0.093090439,0.0,-0.179983004,-0.210595561,0.0,-0.033198774,0.0,0.798966853,0.515172229,-0.867749626,-0.033829185,0.0,0.025158219,0.0,-0.121658457,-0.070042644,-0.069953352,-0.053929604,0.0,-0.183642177,0.0,-0.230507402,-0.135274844,-0.029886903,-0.079007998,-0.081276978,-0.156662537,-0.175749472,0.503527183,-0.053058897,-2.19624328,-0.451814822,-0.213807569,-0.05586061,0.0,-0.124154256,-0.148386136,-0.110568378,-0.327620184,-2.23106839,-0.078859939,-0.202961735,-0.042996618,4.24039619,-0.149943958,-0.071673792,-0.144789136,-0.058418508,-0.078864794,-0.264663643,-0.488894162,-0.100887967,0.0,-0.13876305,-0.155189447,-0.398423385,0.429187194,-0.019231425,-0.434812149,-0.117917402,-0.461242454,-0.054844287,-0.042761888,-0.049403649,0.0,0.003007081,0.0,-0.433669671,0.0,-0.206527164,0.0,0.0,-0.221371583,-0.461450086,-0.055028967,0.079216841,0.0,1.792021063,-0.074484326,0.08411917,-0.062131967,-0.05934063,1.028330983,-1.703079967,-0.129259769,-0.122843017,0.0,-0.023054956,0.0,-5.54e-05,0.235964566,-0.125734054,-0.229569937,-0.085875566,0.0,-0.25025832,-0.275119135,-0.00364085,0.0,-0.02890433,-0.560287129,-0.705819297,-0.068886052,-0.007749316,0.0,0.457737385,-0.232060709,-0.094107356,-0.402517202,-0.228299454,-0.036765497,-0.065769554,-0.066201201,-0.039773762,-0.006926263,0.0,-0.204542484,-0.271799261,-0.02717473,-0.047945949,-0.35260109,-0.362110145,0.0,-0.079614275,-0.024407664,-0.156476585,4.58814634,-0.155011571,-0.06987582,-0.074131264,0.0,-0.028352557,-0.056152693,-0.236751635,-0.519902073,-0.038006855,-0.091304725,-0.07275767,0.0,-0.214998955,-0.503977619,-0.087618556,-0.031586824,0.0,-0.015175535,-0.306336999,0.0,0.0,-0.059825062,-0.044677326,0.0,0.0,-0.027341431,-0.080532639,-0.001972908,-0.310033217,-0.070513065,-0.175222369,-0.024721846,-0.106308766,-0.14886234,-0.32943183,0.0,-0.062181311,0.0,-0.052913149,-0.159941498,-0.116458751,-0.036683281,-0.535284137,-0.055677421,-0.010653794,1.224835772,0.0,-0.265681945,0.001213522,-0.415102797,-0.05519891,0.0,-0.160331242,-0.055035895,-0.06870728,0.0,-0.264504921,-0.173170082,0.546191452,-0.080340215,0.013519813,-0.189443473,-0.082747374,1.101341182,-0.372561056,-0.063169931,-0.013900238,-0.03957591
5,0.0,-0.044409542,-0.071666364,0.0,-0.036424305,0.0,-0.054901276,0.0,-0.232821932,0.0,0.0,-0.41673037,-0.203365814,0.0,-0.221661471,-0.753285989,-0.215514273,0.0,0.0,-0.30112083,-0.137858549,-0.026320408,-0.028931831,0.0,-0.095979059,-0.111140393,0.0,0.024451199,0.0,-0.168287907,-0.069325357,-0.100055758,-0.031154118,-0.126423116,-0.0776978,-0.114541941,-0.008180577,0.064698086,-0.366102586,-0.121156717,0.0,-0.117818465,0.0,0.0,0.0,-0.04185753,0.0,-0.116321963,-0.038816484,-0.133804131,-0.048910462,0.028725264,-0.057069235,-0.103405754,-0.195135462,-0.113061679,-0.364052424,-0.526956265,0.0,-0.218037324,-0.084604638,-0.135860374,0.0,-0.146580197,-0.06303133,-0.06239567,0.112850369,-0.073871773,-0.643614079,0.0,0.0,-0.060639728,0.0,-0.200806029,-0.460863425,-0.419057525,-0.247479659,-0.181141967,-0.173574482,-0.047345735,-0.102656145,-0.317899328,-0.318130943,0.0,-0.132226935,-0.000132717,-0.359592739,-0.226412224,-0.189194689,0.0,0.0,0.0,-0.071088442,-0.081483838,-0.389371853,-0.500749543,-0.092422322,-0.086837403,-0.61110603,0.002278899,-0.120102733,-0.054361216,-0.242333789,-0.036954605,-0.061101257,-0.074353758,0.0,-0.496644017,-0.683196719,-0.204755279,-0.066379865,,-0.036401529,,-0.218989721,-0.028644055,0.202246381,-0.006299626,-0.445243126,-0.601476159,-0.03737041,-0.278613377,-0.097541793,0.004722658,0.148364142,,-0.075249357,-0.471367087,-0.282143452,-0.076701909,-0.260530876,0.460544761,-0.306049036,0.0,-0.105474486,-0.158439797,-0.064831986,-0.515222327,0.0,0.0,-0.421659496,-0.01602743,0.107822602,0.0,-0.047680233,-0.10326638,-0.586607291,-0.951136572,-0.112356058,-0.069780882,-0.223097036,-0.057788202,-0.249357043,-0.182907289,-0.288218984,-0.154089931,-0.42998709,-0.090773994,0.0,-0.078847099,-0.031552885,-0.117345877,0.0,0.0,-0.256899945,,-0.027080306,-0.163289602,-0.392731728,0.0,-0.004184453,,,0.0,-1.487874358,-0.003362098,-0.474273406,-0.065830405,0.0,,-0.269269847,0.0,-0.049668027,,0.187812476,0.194329884,-0.767108583,-0.009910542,0.0,,0.0,-0.101274701,-0.070013264,-0.06170448,-0.036705502,0.0,-0.355041424,0.0,-0.220232901,-0.056369004,-0.020366523,-0.00866725,-0.170058394,-0.027897182,-0.171050473,0.100714705,0.041996843,-0.98621731,,-0.206472263,-0.040403597,0.0,-0.259957642,-0.070956653,-0.092079684,-0.270147761,2.3650585,-0.03940386,-0.329690062,-0.084435089,18.14425801,-0.456885243,-0.09832526,-0.016005802,,0.223010827,-0.081693548,-0.387044004,-0.203871757,0.0,-0.059777279,-0.048875634,-1.520526543,0.0,-0.092394479,-0.435157202,-0.289276153,-0.437480897,-0.056452968,-0.049054105,-0.021437965,0.202832507,-0.125307253,0.0,-0.460392502,0.0,-0.270645157,0.0,0.0,-0.321991724,-0.589601707,-0.105137042,0.066087068,0.0,0.563899732,-0.006858361,-0.330272808,-0.071205447,-0.075196245,0.57342914,1.289231533,-0.214898078,-0.111794198,0.0,0.471827151,0.0,0.0,-5.176627349,-0.235599864,-0.243364746,-0.066163392,-0.009206374,-0.382206404,-0.314916646,-0.164580506,0.0,-0.021545631,-0.763267827,-0.763267827,0.051610355,-0.060072967,0.0,0.449799597,-0.329664413,-0.091145144,-1.558846512,-0.261781782,-0.117422305,-0.025785621,-0.074879872,0.0,-0.004360431,0.542890139,-0.250206857,-0.199712281,-0.0442365,-0.025504584,-0.262917046,-0.303892752,0.542890139,-0.060411156,-0.008767107,-0.144415627,5.62859535,-0.078476711,-0.025785621,0.030796225,0.202832507,0.471827151,-0.063027593,-0.22278157,-0.624968418,-0.088568089,-0.036082828,-0.103826501,0.0,-0.230600371,-1.558846512,-0.061645837,-0.018003548,0.0,-0.003138418,-0.206165852,0.0,0.0,-0.063452838,-0.077500563,0.0,0.0,-0.082578778,-0.183313966,0.0,-0.265637339,-0.164580506,-0.266900038,0.0,-0.144178044,-0.270469647,-0.252097916,0.0,-0.076834623,0.0,-0.064145852,-0.12584154,-0.082524624,-0.055398744,-0.469106977,-0.064626954,-0.000483308,0.982987273,0.0,-0.270356985,-0.008287279,-0.300873554,-0.107474322,0.0,-0.23903496,-0.053201573,-0.022482423,0.0,-0.347250223,-0.217759906,0.270100091,-0.068916452,0.114484377,-0.123188918,-0.091845697,0.787083759,-0.389395455,-0.063420646,-0.014686643,-0.10053856
