sampleID,Th1mem_STAT5_Unstim,Th1_pSTAT6_Unstim,Th1_NFkB_Unstim,Th1_ERK_Unstim,Th1mem_CREB_Unstim,CD4Trm_pSTAT6_Unstim,Th1_STAT5_Unstim,CD4Trm_MAPKAPK2_Unstim,CD4Trm_IkB_Unstim,Th1mem_p38_Unstim,Bcells_Frequency_Unstim,Th1_p38_Unstim,MDSC_STAT1_Unstim,MDSC_S6_Unstim,CD4Trm_STAT3_Unstim,CD8Tnaive_STAT3_Unstim,MDSC_CREB_Unstim,cMC_pSTAT6_Unstim,CD8Tnaive_MAPKAPK2_Unstim,MDSC_MAPKAPK2_Unstim,Th1naive_STAT1_Unstim,CD4Trm_STAT1_Unstim,cMC_STAT3_Unstim,CD4Trm_NFkB_Unstim,Th1naive_IkB_Unstim,Th1_MAPKAPK2_Unstim,MDSC_pSTAT6_Unstim,CD8Tem_pSTAT6_Unstim,MDSC_STAT5_Unstim,CD8Tem_MAPKAPK2_Unstim,CD4Tnaive_pSTAT6_Unstim,MDSC_IkB_Unstim,CD4Trm_STAT5_Unstim,Th1mem_IkB_Unstim,Th1naive_STAT5_Unstim,Th2_CREB_Unstim,CD4Trm_S6_Unstim,Th1mem_ERK_Unstim,CD8Tem_NFkB_Unstim,CD4Tnaive_p38_Unstim,CD8Tem_ERK_Unstim,Th2_S6_Unstim,cMC_S6_Unstim,Granulocytes_STAT1_Unstim,Th1naive_pSTAT6_Unstim,Th1_CREB_Unstim,Th1mem_S6_Unstim,Th1naive_CREB_Unstim,Th1mem_MAPKAPK2_Unstim,Th1naive_ERK_Unstim,CD8Tnaive_IkB_Unstim,MDSC_p38_Unstim,MDSC_Frequency_Unstim,CD4Trm_ERK_Unstim,mDC_ERK_Unstim,Th1mem_NFkB_Unstim,CD8Tem_S6_Unstim,CD8Tnaive_STAT5_Unstim,MDSC_STAT3_Unstim,Th1mem_STAT3_Unstim,cMC_p38_Unstim,Th1naive_NFkB_Unstim,Th1_STAT1_Unstim,Th1mem_pSTAT6_Unstim,Granulocytes_ERK_Unstim,ncMC_Frequency_Unstim,CD8Tem_STAT3_Unstim,pDC_S6_Unstim,MDSC_ERK_Unstim,Th1_STAT3_Unstim,Th1_IkB_Unstim,CD8Tem_p38_Unstim,CD8Tem_IkB_Unstim,mDC_p38_Unstim,Th1mem_STAT1_Unstim,pDC_STAT5_Unstim,Th1naive_S6_Unstim,CD8Tnaive_p38_Unstim,Th1_S6_Unstim,NK-Tcells_IkB_Unstim,cMC_CREB_Unstim,Baso_Frequency_Unstim,mDC_MAPKAPK2_Unstim,Eosino_CREB_Unstim,CD4Tnaive_STAT5_Unstim,mDC_S6_Unstim,cMC_IkB_Unstim,MDSC_NFkB_Unstim,cMC_Frequency_Unstim,cMC_NFkB_Unstim,CD8Tnaive_S6_Unstim,mDC_STAT5_Unstim,mDC_STAT1_Unstim,CD4Tcm_STAT3_Unstim,Th2_STAT1_Unstim,cMC_ERK_Unstim,CD8Trm_STAT5_Unstim,CD4Tnaive_NFkB_Unstim,Th2_MAPKAPK2_Unstim,cMC_MAPKAPK2_Unstim,CD8Trm_S6_Unstim,CD8Tem_STAT5_Unstim,CD8Tcm_NFkB_Unstim,cMC_STAT5_Unstim,Th1naive_MAPKAPK2_Unstim,CD8Tnaive_CREB_Unstim,Baso +++_IkB_Unstim,CD4Tnaive_STAT3_Unstim,Baso +++_NFkB_Unstim,mDC_STAT3_Unstim,CD8Tnaive_STAT1_Unstim,Bcells_MAPKAPK2_Unstim,Baso_NFkB_Unstim,Th2_STAT5_Unstim,Baso +++_S6_Unstim,Bcells_pSTAT6_Unstim,NK-Tcells_NFkB_Unstim,CD4Trm_CREB_Unstim,Th2_STAT3_Unstim,Bcells_STAT5_Unstim,Granulocytes_S6_Unstim,CD4Tnaive_ERK_Unstim,CD8Tem_STAT1_Unstim,Th1naive_STAT3_Unstim,CD4Tnaive_IkB_Unstim,Bcells_STAT1_Unstim,Granulocytes_Frequency_Unstim,Baso_pSTAT6_Unstim,intMC_S6_Unstim,CD8Tcm_IkB_Unstim,Granulocytes_STAT5_Unstim,cMC_STAT1_Unstim,Bcells_S6_Unstim,CD8Tnaive_NFkB_Unstim,Granulocytes_NFkB_Unstim,NK-Tcells_p38_Unstim,CD8Tcm_S6_Unstim,CD4Tnaive_CREB_Unstim,Baso +++_MAPKAPK2_Unstim,pDC_CREB_Unstim,pDC_STAT1_Unstim,CD8Tcm_pSTAT6_Unstim,CD4Tnaive_STAT1_Unstim,Bcells_NFkB_Unstim,Bcells_IkB_Unstim,CD8Tnaive_pSTAT6_Unstim,CD4Tem_NFkB_Unstim,Bcells_STAT3_Unstim,Tregnaive_Frequency_Unstim,Baso +++_STAT3_Unstim,intMC_IkB_Unstim,CD4Tem_pSTAT6_Unstim,ncMC_CREB_Unstim,Th2_p38_Unstim,mDC_CREB_Unstim,CD4Tem_MAPKAPK2_Unstim,Th1naive_p38_Unstim,CD8Tnaive_ERK_Unstim,NK-Tcells_STAT1_Unstim,CD4Tnaive_S6_Unstim,CD4Trm_p38_Unstim,CD4Tem_ERK_Unstim,Baso_CREB_Unstim,CD4Tcm_CREB_Unstim,CD4Tem_STAT1_Unstim,CD4Tcm_IkB_Unstim,intMC_STAT3_Unstim,CD4Tcm_STAT1_Unstim,CD8Trm_CREB_Unstim,CD4Tcm_p38_Unstim,CD4Tem_STAT3_Unstim,CD8Trm_pSTAT6_Unstim,intMC_MAPKAPK2_Unstim,CD4Tem_S6_Unstim,CD8Trm_p38_Unstim,intMC_STAT1_Unstim,Tregmem_pSTAT6_Unstim,CD8Tcm_MAPKAPK2_Unstim,Tregnaive_p38_Unstim,Th17_CREB_Unstim,CD4Tem_CREB_Unstim,Baso_ERK_Unstim,CD4Tem_IkB_Unstim,Th17_STAT3_Unstim,CD4Tnaive_MAPKAPK2_Unstim,Tregnaive_STAT5_Unstim,CD4Tcm_ERK_Unstim,CD8Tcm_ERK_Unstim,NK-Tcells_STAT3_Unstim,Eosino_pSTAT6_Unstim,CD8Trm_Frequency_Unstim,CD56brightCD16neg-NK_Frequency_Unstim,Th2_Frequency_Unstim,Baso_S6_Unstim,Tregnaive_STAT3_Unstim,Tregmem_NFkB_Unstim,CD8Trm_STAT1_Unstim,NK-Tcells_S6_Unstim,intMC_p38_Unstim,CD4Tcm_MAPKAPK2_Unstim,Tregnaive_STAT1_Unstim,pDC_NFkB_Unstim,NK-Tcells_pSTAT6_Unstim,Tregnaive_S6_Unstim,Tregnaive_CREB_Unstim,Granulocytes_MAPKAPK2_Unstim,Baso +++_STAT5_Unstim,Baso_IkB_Unstim,Tregmem_ERK_Unstim,CD8Tcm_STAT3_Unstim,CD8Trm_NFkB_Unstim,pDC_p38_Unstim,pDC_MAPKAPK2_Unstim,Tregmem_STAT3_Unstim,CD4Tem_p38_Unstim,mDC_pSTAT6_Unstim,Tregmem_STAT1_Unstim,CD8Trm_STAT3_Unstim,CD4Tcm_pSTAT6_Unstim,CD8Tcm_p38_Unstim,CD8Trm_MAPKAPK2_Unstim,pDC_pSTAT6_Unstim,Th17_p38_Unstim,Th2_NFkB_Unstim,gdT_S6_Unstim,CD8Tcm_CREB_Unstim,CD4Tcm_NFkB_Unstim,Tregmem_MAPKAPK2_Unstim,Baso_STAT5_Unstim,Th2_pSTAT6_Unstim,Tregmem_IkB_Unstim,Tregmem_S6_Unstim,Baso_MAPKAPK2_Unstim,pDC_ERK_Unstim,Baso_STAT3_Unstim,Baso_p38_Unstim,CD8Tcm_STAT1_Unstim,CD8Tem_CREB_Unstim,mDC_Frequency_Unstim,intMC_Frequency_Unstim,intMC_CREB_Unstim,CD8Tcm_STAT5_Unstim,NK-Tcells_ERK_Unstim,intMC_STAT5_Unstim,Baso +++_Frequency_Unstim,CD4Tem_STAT5_Unstim,Treg_IkB_Unstim,pDC_STAT3_Unstim,NK-Tcells_MAPKAPK2_Unstim,CD8Tem_Frequency_Unstim,Th2_ERK_Unstim,Tregnaive_pSTAT6_Unstim,Th17_pSTAT6_Unstim,CD4Tcm_S6_Unstim,Baso_STAT1_Unstim,Tregmem_STAT5_Unstim,Granulocytes_pSTAT6_Unstim,Tregnaive_NFkB_Unstim,NK-Tcells_CREB_Unstim,Tregmem_p38_Unstim,Treg_pSTAT6_Unstim,gdT_IkB_Unstim,Baso +++_ERK_Unstim,mDC_IkB_Unstim,mDC_NFkB_Unstim,Granulocytes_p38_Unstim,Th17_ERK_Unstim,NK-Tcells_STAT5_Unstim,Th1mem_Frequency_Unstim,Baso +++_CREB_Unstim,CD4Tcm_STAT5_Unstim,CD8Trm_IkB_Unstim,CD8Trm_ERK_Unstim,CD4Trm_Frequency_Unstim,Th2_IkB_Unstim,Eosino_NFkB_Unstim,gdT_pSTAT6_Unstim,pDC_IkB_Unstim,CD56brightCD16neg-NK_pSTAT6_Unstim,Tregnaive_MAPKAPK2_Unstim,Bcells_p38_Unstim,gdT_Frequency_Unstim,Eosino_IkB_Unstim,Tregnaive_IkB_Unstim,Th17_NFkB_Unstim,Tregmem_CREB_Unstim,Treg_CREB_Unstim,gdT_p38_Unstim,Th17_IkB_Unstim,Th17_S6_Unstim,Treg_ERK_Unstim,gdT_NFkB_Unstim,CD56dimCD16pos-NK_STAT5_Unstim,gdT_STAT5_Unstim,Eosino_STAT3_Unstim,CD8Tcm_Frequency_Unstim,Th17_STAT5_Unstim,Th17_MAPKAPK2_Unstim,CD56brightCD16neg-NK_NFkB_Unstim,gdT_MAPKAPK2_Unstim,Bcells_ERK_Unstim,Eosino_STAT1_Unstim,gdT_STAT1_Unstim,ncMC_STAT3_Unstim,gdT_ERK_Unstim,Tregnaive_ERK_Unstim,gdT_STAT3_Unstim,Baso +++_p38_Unstim,CD56brightCD16neg-NK_MAPKAPK2_Unstim,Tregmem_Frequency_Unstim,Granulocytes_CREB_Unstim,Baso +++_STAT1_Unstim,Bcells_CREB_Unstim,ncMC_S6_Unstim,CD56dimCD16pos-NK_MAPKAPK2_Unstim,intMC_ERK_Unstim,Th1naive_Frequency_Unstim,Treg_Frequency_Unstim,ncMC_STAT1_Unstim,Eosino_p38_Unstim,Treg_NFkB_Unstim,ncMC_ERK_Unstim,CD56brightCD16neg-NK_STAT5_Unstim,Granulocytes_STAT3_Unstim,ncMC_NFkB_Unstim,Eosino_MAPKAPK2_Unstim,CD4Tnaive_Frequency_Unstim,intMC_pSTAT6_Unstim,Th17_STAT1_Unstim,Treg_STAT5_Unstim,Eosino_ERK_Unstim,Treg_MAPKAPK2_Unstim,CD56dimCD16pos-NK_pSTAT6_Unstim,CD56dimCD16pos-NK_Frequency_Unstim,Th1_Frequency_Unstim,pDC_Frequency_Unstim,Eosino_S6_Unstim,ncMC_p38_Unstim,CD56dimCD16pos-NK_NFkB_Unstim,ncMC_IkB_Unstim,CD56brightCD16neg-NK_STAT1_Unstim,gdT_CREB_Unstim,Treg_STAT3_Unstim,ncMC_pSTAT6_Unstim,CD56dimCD16pos-NK_ERK_Unstim,Th17_Frequency_Unstim,CD4Tcm_Frequency_Unstim,ncMC_STAT5_Unstim,CD56dimCD16pos-NK_S6_Unstim,Eosino_STAT5_Unstim,CD56dimCD16pos-NK_CREB_Unstim,intMC_NFkB_Unstim,CD56brightCD16neg-NK_ERK_Unstim,NK-Tcells_Frequency_Unstim,CD56brightCD16neg-NK_p38_Unstim,Treg_p38_Unstim,CD4Tem_Frequency_Unstim,ncMC_MAPKAPK2_Unstim,Treg_S6_Unstim,CD56dimCD16pos-NK_STAT3_Unstim,CD56brightCD16neg-NK_IkB_Unstim,CD56brightCD16neg-NK_STAT3_Unstim,CD56dimCD16pos-NK_STAT1_Unstim,CD56dimCD16pos-NK_IkB_Unstim,CD56dimCD16pos-NK_p38_Unstim,CD56brightCD16neg-NK_S6_Unstim,Treg_STAT1_Unstim,Eosino_Frequency_Unstim,CD56brightCD16neg-NK_CREB_Unstim,Granulocytes_IkB_Unstim,CD8Tnaive_Frequency_Unstim,Baso +++_pSTAT6_Unstim
1,0.203607217,-0.081688174,-0.272122035,-0.000167346,-0.207851633,-0.035745997,0.151976661,-0.070334374,-0.084441651,-0.011306062,-1.281604565,-0.018504809,0.0,-0.18886389,0.0,1.06936622,-0.246952909,0.0,-0.106717751,-0.068015388,0.0,0.0,1.082544684,-0.315967897,-0.425834386,-0.182912987,0.0,-0.026755513,0.030398797,-0.074961972,-0.017331496,-0.194766191,0.089748486,-0.045581174,0.11602745,-0.124959725,-0.074863894,0.02072905,-0.298003477,0.0,-0.074972683,-0.027435954,-0.17491613,0.0,-0.219959187,-0.192087889,-0.076747677,-0.187195643,-0.130094673,-0.051555081,-0.154491649,-0.098295479,7.40581187,-0.063108487,0.0,-0.276200912,-0.054760173,0.146225834,1.064135637,1.549778208,-0.10436055,-0.255204448,0.0,0.008391961,-0.02987873,-0.223998832,0.0,-0.08246974,-0.022172039,1.529167224,-0.243433904,0.0,-0.102271832,-0.060599843,0.0,0.003162957,-0.081932241,0.0,-0.082950604,-0.118013665,-0.254557614,-0.03502849,-0.088698201,-0.081001995,0.26831216,-0.127178253,-0.264643016,-0.128580354,13.29798915,-0.187719947,-0.036815604,0.043586096,0.0,1.537449891,0.0,-0.028879114,0.018288466,-0.191598289,-0.09249494,-0.134489089,-0.042268208,0.062821474,-0.22885836,0.012335861,-0.183203214,-0.041008234,0.057167633,1.885355271,-0.276480636,1.436115183,0.0,-0.095617677,-0.278679687,0.373380552,-0.257360015,0.0,-0.361932083,-0.059998293,1.199093811,0.0,-0.231546916,-0.06426427,0.0,1.431786045,-0.158267455,0.0,12.15080121,0.0,-0.130437653,-0.17149007,-0.009994888,0.0,-0.032726573,-0.203597294,-0.294439637,0.0,-0.042551206,-0.034203277,-0.018203111,-0.127275005,0.0,-0.006173889,0.0,-0.331209166,-0.050712205,-0.029559995,-0.254840263,0.0,-0.240911788,0.0,-0.208817929,-0.027645666,-0.166607418,-0.02123116,-0.184005703,-0.076167453,-0.037964582,-0.053962815,0.0,-0.028710113,0.0,-0.079308867,-0.16447001,-0.06681499,0.0,-0.170785152,0.882107129,0.0,-0.041978888,-0.001231739,0.578235231,-0.009268541,-0.164077103,-0.04563639,0.0,0.0,0.03741795,-0.083096719,-0.008361565,-0.089654959,-0.083525356,0.0,-0.15404085,1.068791382,-0.088051678,0.359825114,-0.074586442,-0.05514348,0.0,-0.01162015,-0.37203849,-0.105166827,-0.132025354,-0.253949138,1.364272797,-0.281500186,0.0,-0.056465682,-0.140233504,-0.080072581,0.0,-0.037774201,-0.055322785,-0.014001548,-0.006186468,-0.039223418,0.193990527,0.059840568,-0.072170728,0.145773675,-0.311772807,-0.060162454,-0.067226637,0.672609754,0.0,0.0,0.0,0.0,-0.00950381,0.0,-0.07826405,0.0,-0.003726857,-0.221870193,-0.033699887,-0.080201188,-0.214620968,-0.089352204,0.204459773,0.039742232,-0.146232455,-0.010822163,-0.019876861,-0.000604583,0.0,-0.041473943,0.0,-0.054137761,0.622247582,1.252341049,-0.252658492,0.221283073,-0.081048811,0.003595775,0.094627283,0.247566725,-0.146352326,0.548816416,-0.121859779,-0.3295501,-0.085974756,0.082591931,-0.027069663,-0.03732151,0.0,0.257677002,0.0,-0.082637162,-0.071464138,0.0,0.041731011,-0.076826203,0.0,-0.142233401,-0.048473835,0.0,-0.078361215,0.054998213,0.01059747,-0.163744487,0.303611502,-0.091695948,-0.045174104,-0.132997814,-0.161406784,-0.239581968,-0.072141007,-0.048967127,0.0,-0.073034194,-0.025203626,-0.084889373,-0.182402844,-0.104963822,-0.246681371,-0.032963409,-0.034775275,0.0,-0.177518099,-0.044961936,-0.063830495,-0.301115295,0.0,0.030291723,1.132804588,-0.327935028,0.283992979,-0.080199118,-0.418093704,-0.081893933,0.0,0.0,0.0,0.161216693,-0.030065958,0.047038478,0.0,-0.044100419,-0.120831541,-0.70530163,-0.112193991,0.0,-0.015844428,-0.056020071,-0.118468056,-0.054957702,0.011753776,-0.946303175,0.0,-0.030482644,-0.266587229,-0.016966652,0.045446886,0.399884868,-0.382122583,-0.109593324,-4.34261947,0.0,0.0,0.268094272,-0.08656414,-0.095644027,0.0,-1.208732113,0.023312227,-0.033131002,-0.048815498,-0.078837611,-0.37213505,-0.098228803,0.0,-0.031402256,0.734796814,0.0,0.0,-2.404722548,-4.06764737,-0.028300824,-0.039533457,0.329619173,-0.064963477,-0.303088145,-0.006513441,-0.338400748,0.0,-0.001316826,-1.475381364,-0.255927972,-0.00709532,0.0,-0.050921978,0.0,0.0,-0.068126181,0.0,-0.002307508,0.0,-0.135668016,-0.004187103,-0.146061382,-0.288849964,0.0
3,0.084284006,-0.134608724,-0.909169962,0.040779161,-0.155303246,-0.140923052,0.023933375,-0.152168407,-0.246356295,0.140148231,-1.476913897,0.088417607,0.0,-0.16871116,0.0,0.007062012,-0.409978835,0.0,-0.204290789,-0.189418536,0.0,0.0,1.132505454,-0.525584504,-0.478754579,-0.617871369,0.0,-0.065632143,0.021039644,-0.145044947,-0.053526157,-0.258894474,-0.005307447,-0.646479604,-0.020193478,-0.137055331,-0.076583872,-0.186865883,-0.54762038,-0.031586824,-0.055310831,-0.044706634,-0.198831561,0.0,0.439068748,-0.159172777,0.031779425,-0.106172567,-0.49253857,0.326889798,-0.27091432,-0.06427413,15.22944146,-0.106958318,-0.033198774,-0.999617874,-0.100688698,-0.019397033,1.129481911,0.435523197,-0.088039997,-0.701740796,0.0,-0.30537622,-0.03138355,0.94672886,0.0,-0.128613134,-0.019082714,0.379318163,-0.592001242,-0.009797064,-0.242792141,-0.081990921,0.0,0.060070192,-0.07227088,-0.010653794,0.067506009,-0.226735887,-0.430529581,-0.26083361,-0.260008568,-0.155189447,0.081025714,-0.286417234,-0.355819313,-0.216608241,25.77489175,-0.342407283,-0.042165828,0.022597676,0.0,1.141243241,0.0,-0.048796517,-0.024721846,-0.335922892,-0.200518088,-0.233793175,-0.050212084,-0.017558591,-0.537679366,0.005456671,-0.677401953,-0.098108683,0.000889005,1.494412211,-0.294205049,1.432749785,0.0,-0.241946907,-0.284164662,0.144745774,-0.292612243,0.0,-0.54835995,-0.144899586,0.950657975,0.0,-0.082066243,-0.077274384,0.0,0.205125223,-0.287760638,0.0,22.62444531,0.0,-0.161873017,-0.282584648,-0.006250927,0.0,-0.266357269,-0.42710576,-0.243780011,-5.54e-05,-0.008420469,-0.09579609,-0.032771713,-0.218238001,0.0,-0.059105104,0.0,-0.503164842,-0.162992194,-0.006499999,-0.507021732,0.0,-0.428868489,0.0,-0.269891384,-0.096001906,-0.269557804,-0.060887873,-0.309349592,-0.167325133,-0.041191055,-0.061874148,0.0,-0.04635908,-0.001972908,-0.099330135,-0.220115104,-0.141782334,0.0,-0.299811812,1.028778038,0.0,-0.112972767,-0.05586061,0.052249503,-0.035700682,-0.224402505,-0.080328486,0.0,0.0,-0.083060349,-0.156577652,-0.02253483,-0.144929679,-0.143996296,0.0,-0.303602849,0.647460843,-0.197574468,0.042889765,-0.08792135,-0.059527798,0.0,-0.096507817,-1.013651576,-0.063179106,-0.291877154,-0.183572169,1.265651915,-0.431687075,0.0,-0.072476223,-0.102515133,-0.173818671,0.0,-0.378976988,-0.126696461,-0.141272135,-0.091119404,-0.056608553,-0.205815216,-0.004071403,-0.066425448,0.0,-0.522523252,-0.054062921,-0.300901091,0.664125263,-0.024407664,0.0,0.0,0.0,-0.057431037,-0.006926263,-0.183824437,0.0,-0.039575728,-0.421413618,-0.039315114,-0.143387261,-0.361588539,-0.179432917,-0.159924396,-0.083576631,-0.225642749,-0.044596142,-0.039134505,-0.110568378,0.0,0.0,0.0,-0.159287445,0.633697921,6.526524078,-0.391598796,0.021807668,-0.115980866,-0.002382693,-0.171126724,-0.02421594,-0.234138126,0.476683127,-0.202585321,-0.754370163,-0.094463008,0.284272689,-0.075840156,-0.062673229,0.0,-0.001316821,0.0,-0.344708678,-0.134674909,-0.053643772,-0.062073964,-0.22329012,0.0,-0.6231332,-0.214008512,0.0,-0.09581514,-0.02334086,-0.059196978,-0.242926718,0.102430544,-0.180292097,-0.045250634,-0.175704949,-0.346177316,-0.410587894,-0.030357344,-0.030837003,0.0,-0.204925627,-0.095915027,-0.67711013,-0.352774145,-0.151333988,-0.42985037,-0.074732902,-0.078456747,-0.006753556,-0.293970345,-0.082432236,-0.059354419,-0.500661224,-0.004534031,0.019298758,0.938499369,-0.728750879,0.051948454,-0.161104997,-0.505028516,-0.24761431,-0.07497984,0.0,0.0,0.281782539,-0.083085028,-0.036835266,0.0,0.0,-0.2207383,-1.614006789,-0.174182565,0.0,-0.166316029,-0.179338352,-0.254171371,-0.061946139,-0.036122242,-2.042875278,0.0,-0.042761888,-0.440262649,-0.079198731,0.054740646,0.755047201,-0.416065562,-0.203649272,-8.667948572,0.0,0.0,-0.002259018,-0.117483528,-0.191537015,0.0,-0.310985912,-0.09531922,-0.0051275,-0.077294381,-0.119676412,-0.495259962,-0.156697136,0.0,-0.182396026,0.668426904,0.0,-0.026291195,-4.716141061,-11.93674389,-0.040046125,-0.04088328,0.120156248,-0.151652316,-0.384945381,-0.053155111,-1.652144496,-0.007199648,-0.048949583,-3.516905509,-0.282135524,-0.049515175,0.0,-0.03930671,0.0,0.0,-0.175353421,0.0,-0.207742029,0.0,-0.265502308,-0.141200372,-0.087458392,-3.105151282,0.0
5,0.537144703,0.161929355,-0.579762988,0.112683626,-0.060489075,-0.111927781,0.531382626,-0.264172989,-0.252375252,-0.018668428,-3.146882816,-0.018668428,0.0,-0.138139192,0.432971468,1.568386961,-0.210393313,0.0,-0.282165042,-0.177007041,-0.11613023,0.0,1.25832792,-0.355618349,-1.347812531,-1.267284313,0.0,0.027554094,0.039816805,-0.175283947,0.043358453,-0.266869176,0.315652787,-1.093918758,0.666617883,-0.047680233,-0.009468161,0.08101884,-0.387300376,-0.018003548,-0.047383432,-0.11210391,-0.118377776,0.0,-0.073259949,-0.085668348,-0.049216015,-0.116028231,-1.328547502,-0.327332708,-0.339343577,-0.072385,12.91172419,-0.121781234,-0.049668027,-0.495288073,-0.082400196,0.388918157,1.312092418,2.135460852,-0.091845697,-1.0176454,0.0,0.083929833,0.001160259,1.2293278,0.0,-0.073650403,0.003157123,2.142979024,-1.278044396,0.0,-0.238149694,-0.060411156,0.0,0.006407558,0.16220385,-0.000483308,-0.153199056,-0.292373394,-0.233002154,-0.16466121,-0.206539754,-0.048875634,0.467681254,-0.130607631,-0.299267159,-0.045460196,22.83230302,-0.133509517,-0.046363714,0.017283417,0.0,1.393214848,0.0,-0.014889012,0.06215936,-0.277454351,-0.208469855,-0.200508227,-0.036938079,0.125730646,-0.348902989,0.029619648,-0.684694769,-0.021437965,-0.075324126,1.922195875,-0.287391714,1.556329831,0.0,-0.337581397,-0.311952713,0.427681897,-0.208521721,0.0,-0.50828641,-0.043792143,0.754588415,0.0,-0.123537691,-0.063007498,0.0,2.686404909,-0.334328688,0.0,21.3714178,0.0,-0.087460584,-0.244114947,0.01036296,0.0,-0.065478362,-0.268234041,-0.263248484,0.0,-0.069615218,-0.022482423,-0.039978271,-0.095367864,0.0,0.071408546,0.0,-0.528294593,-0.140335094,0.097703471,-0.342396384,0.0,-0.198460063,0.0,-0.224350444,0.052261283,-0.168247424,-0.03737041,-0.171790114,-0.220903083,0.0,-0.048425418,0.0,-0.049304646,0.0,-0.068080751,-0.149136843,-0.036401529,0.0,-0.292220652,1.002945927,0.0,-0.082578778,-0.040403597,0.480652576,-0.030320729,-0.273422606,-0.056739157,0.0,0.0,-0.019622508,-0.221275133,-0.009910542,-0.048910462,-0.061101257,0.0,-0.3105184,0.890844263,-0.248507832,0.341241416,-0.075474782,-0.05660552,0.0,0.078832225,-0.560329645,-0.163687596,-0.075959287,-0.200369851,1.340562693,-0.403287838,0.0,-0.072524307,-0.112356058,-0.23429436,0.0,-0.203898916,-0.081984704,-0.058569716,0.124742879,-0.06090506,-0.100215306,-0.046604472,-0.050170838,0.059097062,-0.494503042,-0.036705502,-0.175737956,0.670329113,-0.008767107,0.0,0.0,0.0,0.041840932,-0.004360431,-0.220221606,0.0,-0.026320408,-0.203361827,-0.066312843,-0.061645837,-0.325853446,-0.167853288,-0.106603384,0.198638549,-0.218912295,-0.051741672,-0.055139991,-0.092079684,0.0,-0.009206374,0.0,-0.075249357,0.449392029,0.110758064,-0.226483563,0.254671749,-0.068822183,0.019945541,-0.035904922,0.390496064,-0.231699629,0.539463641,-0.146036234,-1.231491808,-0.012698697,0.157522132,0.036688927,-0.056093049,0.0,0.069591046,0.0,-0.168238619,-0.075244653,-0.031154118,-0.021045077,-0.295185819,0.0,-0.43541147,-0.071855381,0.0,-0.078665474,0.024322214,0.00188901,-0.175489728,0.408978647,-0.253436587,-0.041079518,-0.082196185,-0.390130236,-0.255461649,-0.115405081,-0.105638779,0.0,-0.278061156,-0.117345877,-0.155780703,-0.414649636,0.00381168,-0.346846238,0.0,0.0,0.0,-0.302823617,-0.036436037,-0.045151259,-0.454222019,0.0,0.049112818,0.711482169,-1.115944881,0.405925674,-0.236516795,-0.554096073,-0.253374267,-0.06170448,0.0,0.0,0.327432907,-0.115089889,0.045547435,0.0,-0.000132717,-0.397659068,-0.83375047,-0.122400981,0.0,-0.027897182,-0.079995379,-0.329837243,-0.035634498,-0.002113347,-1.033331233,0.0,-0.049054105,-0.385303902,-0.030292663,0.053810483,0.452805854,-0.359174539,-0.226265102,-7.31146879,0.0,0.0,0.056953701,-0.004583455,-0.190794736,0.0,-1.366129807,-0.001345035,0.170753403,-0.080100746,-0.116321963,-0.53840788,-0.147302926,0.0,-0.095412189,0.673491118,0.0,-0.036424305,-3.740916989,-4.65111055,-0.006299626,-0.056282182,0.383965947,-0.094069188,-0.308687991,-0.047345735,-0.571147585,0.0,-0.028931831,-1.98137162,-0.227762753,-0.049756383,0.0,-0.277918983,0.0,0.0,-0.199191734,0.0,-0.04185753,0.0,-0.127640486,-0.020227259,-0.197643521,-2.724497989,0.0
